id,sentiment,review
11,1,江苏新宁现代物流股份有限公司关于全资子公司火灾事故的进展公告本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。江苏新宁现代物流股份有限公司（以下简称“公司”）全资子公司深圳市新宁现代物流有限公司（以下简称“深圳新宁”）租赁的位于深圳市坪山新区兰竹东路八号的仓库于2015年12月22日发生火灾事故。公司分别于2016年01月21日、03月09日、05月14日、05月28日在中国证监会指定信息披露网站发布了本次火灾事故的进展公告。2016年06月30日，深圳新宁收到深圳市公安局坪山分局消防监督管理大队下发的《火灾事故重新认定书》（深公坪消火重认字[2016]第1001号），相关主要内容如下：“2015年12月22日19时27分许，位于深圳市坪山新区兰竹东路8号同力兴厂区1号厂房4层深圳市新宁现代物流有限公司仓库发生火灾。仓库内货物、设备、室内装修不同程度烧毁、烧损和水渍，该厂房北面一至三层、南面一至四层及东面四层不同程度水渍，南、北面外墙不同程度烟熏，过火面积2830平方米，无人员伤亡。经调查，对起火原因认定如下：起火时间为2015年12月22日19时27分许；起火部位：位于深圳市新宁现代物流有限公司仓库北面仓存储区由北向南西一柱东南侧及向东1.1米范围内；起火原因：可排除放火、外来火源、遗留火种、雷击、电气故障等，不排除北面仓存储区由北向南西一柱东南侧及向东1.1米范围内存放的电池自燃引起火灾。”截至本公告发布之日，因本次火灾事故引起的仓储合同纠纷涉及的诉讼事项，深圳新宁正积极应诉中；同时，公司将根据本次火灾事项的进展情况及时履行相应的信息披露义务，敬请广大投资者注意投资风险。特此公告。江苏新宁现代物流股份有限公司董事会2016年06月30日
12,1,华融证券山东先大药业股份有限公司关于意外事故导致公司货物损失的提示性公告本公司及董事会全体成员保证公告内容的真实、准确和完整，没有虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带法律责任。受近日最大冷涡强风暴雨的影响，山东先大药业股份有限公司（以下简称“公司”）仓库房顶被外来重物砸坏，房顶两处受损进水淋湿货物。事件发生后，公司立即启动紧急事故一级响应，将公司货物的损失降到了最低。现将有关情况公告如下：一、受损情况。仓库房顶两处被外来重物砸坏，仓库进水，货物已快速转移，现仓库已停止发货。本次事故导致仓库部分货物不同程度受损，具体损失情况在进一步核查统计中。二、对公司经营的影响。目前，公司已积极采取措施对仓库房顶进行了全面修复。预计２０１７年７月４日进入正常发货状态。公司已在天安财产保险股份有限公司山东省济南分公司对仓库货物进行了投保。经过预估，本次事故损失合计约５００万元，公司预计本次损失能够得到补偿，最终以补偿结果为准。综上所述对公司２０１７年经营业绩影响较小，敬请广大投资者注意投资风险。山东先大药业股份有限公司董事会２０１７年７月３日1&nbsp;/&nbsp;1
13,1,华龙证券洁誉科技（上海）股份有限公司关于承租研发基地和仓库发生水灾事故的公告本公司及董事会全体成员保证公告内容的真实、准确和完整，没有虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带法律责任。洁誉科技（上海）股份有限公司（以下简称“洁誉科技”或“公司”）的全资子公司上海泽玉浦机器人有限公司（以下简称“泽玉浦”或“子公司”）承租的、位于上海市浦东新区的研发基地和仓库所在建筑在2017年6月10日九点左右因水管管道爆裂发生水灾，导致洁誉科技存放的部分研发用设备和仓库库存商品受损。发生水灾原因为建筑内水管管道爆裂，损失金额正在统计、评估中。本次水灾未造成人员伤亡，事发后母公司洁誉科技已及时召集公司员工进行抢救措施，并召集各个部门制定紧急补货措施，故不会影响洁誉科技订单的按时发货和正常的生产经营。截至目前，该研发基地和仓库存放的设备和库存金额经洁誉科技财务部初步核算约为人民币一百万左右。目前泽玉浦正在和出租方时代出版传媒投资研发中心（上海）有限公司协商赔偿事宜，并将通过法律途径积极追究相关责任方的责任，尽最大可能挽回损失。本次水灾故不会对公司及子公司的现金流产生压力，公司及子公司有足够的现金来对抗风险。公司将按照相关规定及时披露此事的进展情况，并在此提醒广大投资者保持关注并注意投资风险。特此公告。洁誉科技（上海）股份有限公司董事会2017年6月13日
14,1,百合花集团股份有限公司关于公司车间废气吸收塔装置发生火灾事故的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。2017年11月25日上午10时20分左右，公司4#-2车间楼顶在进行废气提升改造工程过程中，由于工程外包单位动火作业意外引起楼顶塑料废气吸收塔装置发生火灾。事故发生后，公司立即启动应急预案，组织现场救援并积极配合消防官兵进行灭火工作，于当日10时50分左右扑灭火势。本次事故未造成人员伤亡，初步估计直接经济损失约为10万人民币，未造成环境污染事故和次生灾害。公司目前仍正常生产，未对公司生产经营造成重大影响。目前事故具体原因及事故损失正在进一步核实中。公司管理层将认真吸取此次火灾事故教训，加强公司安全管理，制定整改措施消除存在的安全隐患。公司将根据事故调查进展情况及时履行信息披露义务，敬请广大投资者注意投资风险。特此公告。百合花集团股份有限公司董事会2017年11月26日1
15,1,关于振华集团（昆山）建设工程股份有限公司工程安全事故的风险提示公告国融证券股份有限公司（以下简称“主办券商”）是振华集团（昆山）建设工程股份有限公司（证券简称：振华建工，证券代码：872238，以下简称“公司”）主办券商。2019年3月4日下午16时44分左右，由江苏江南高纤股份有限公司投资建设，振华集团（昆山）建设工程有限公司（以下简称“公司”）施工总承包，苏州天狮建设监理有限公司监理的毛条车间、仓库、自动化仓库二工程工地，1名架子工（男，58岁，黑龙江海伦人）在自动化仓库二北立面外脚手架第5步操作层上进行搭设脚手架作业时不慎高处坠落（坠落高度约9.3米），当场死亡。昆山市住房和城乡建设局于2019年3月13日下发《关于对相城区“3.4”建筑施工生产安全事故情况的通报》（昆住建[2019]14号），对事故项目按属地住建部门要求，实施停工整改。现场施工安全隐患必须彻底整改，并经属地住建部门复查合格方可复工；自事故发生之日起，苏州市政府投资建筑工程招标人一律不得接受振华集团（昆山）建设工程有限公司参与投标报名的处理意见。针对上述事项，主办券商提醒：如果公司不能加强安全生产管理，不能确实履行安全生产主体责任，将会给公司的生产经营和业绩以及持续经营带来不利影响。主办券商郑重提示投资者注意投资风险。国融证券股份有限公司2019年6月12日
16,1,国机汽车股份有限公司关于天津滨海新区爆炸事故的说明公告本公司及董事会全体成员保证公告内容的真实、准确和完整，对公告的虚假记载、误导性陈述或者重大遗漏负连带责任。2015年8月12日晚，天津滨海新区瑞海公司危险品仓库发生爆炸。国机汽车股份有限公司（以下简称“公司”）在该区域有车辆存储仓库。由于事故现场已戒严，公司暂无法对车辆损坏的具体情况进行统计。公司后续将启动保险索赔流程。公司已确认本次事故未造成公司员工伤亡。公司将充分关注事项进展并及时在指定报刊和网站履行信息披露义务，提醒广大投资者注意投资风险。特此公告。国机汽车股份有限公司董事会2015年8月14日1
17,1,广东韶钢松山股份有限公司关于韶钢特棒工程爆炸事故处理进展情况的公告本公司及董事会全体成员保证公告内容真实、准确和完整，并对公告中的任何虚假记载、误导性陈述或者重大遗漏承担责任。公司在2012年5月16日发布了“关于中国五冶上海分公司在韶钢特棒工程安装行车时发生爆炸事故的公告”（详见巨潮资讯网、证券时报和中国证券报）。目前事故善后处理工作基本结束、事故现场处理完毕、事故隐患已经排除。韶钢特棒工程近期将陆续复工，原计划2012年底建成投产的目标不变。事故后续处理进展情况，公司将按相关规定持续履行披露义务。特此公告。广东韶钢松山股份有限公司2012年7月4日
18,1,"武汉华中数控股份有限公司关于火灾事故的公告本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有虚假记载、误导性陈述或重大遗漏。2014年1月16日晚8时30分左右,武汉华中数控股份有限公司（以下简称“公司”）的全资子公司武汉高科机械设备制造有限公司使用的一间仓库失火，该仓面积约291平方米，主要存放低值易耗品及部分生产原材料。本次事故未造成人员伤亡，该公司主要生产设施并未受到破坏，生产经营正常未受到较大的影响。目前武汉市公安消防部门正在对事故原因责任等进行调查,公司正在组织对烧毁的物资进行清查，待事故原因、处理决定及财产损失等形成结论后,公司将进一步进行披露。公司将进行彻底的安全生产检查，排除安全隐患，确保安全生产。特此公告武汉华中数控股份有限公司董事会二〇一四年一月十七日"
19,1,深圳市宇顺电子股份有限公司关于全资子公司租赁仓库发生火灾事故的公告本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有虚假记载、误导性陈述或重大遗漏。深圳市宇顺电子股份有限公司（以下简称“公司”）全资子公司深圳市雅视科技有限公司（以下简称“雅视科技”）租赁了江苏新宁现代物流股份有限公司下属子公司深圳市新宁现代物流有限公司（以下简称“深圳新宁”）的仓库用于储存待交付货物。2015年12月29日，公司收到雅视科技的通知，该仓库12月22日20时左右发生火灾事故，致使该仓库中所存放的雅视科技电子零配件受损。本次火灾未造成人员伤亡，火灾原因相关部门正在调查。本次事故未对雅视科技生产经营造成重大影响，对公司的经营业绩预计未产生较大影响。截至2016年1月6日，经公司财务部初步核定，本次火灾事故对公司全年净利润的影响金额不超过850万元。公司将充分跟进相关方的后续调查、统计和理赔等情况进展并及时履行披露义务，提醒广大投资者注意投资风险。特此公告。深圳市宇顺电子股份有限公司董事会二○一六年一月六日
20,1,湖北振华化学股份有限公司关于发生意外事故的进展公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。2018年6月11日，湖北振华化学股份有限公司（以下简称“公司”）发生一起意外事故。详见公司于2018年6月13日刊载于指定信息披露媒体的《关于发生意外事故的公告》（公告编号：2018-026）。事故发生后，公司立即组织人员进行现场救援，处理善后工作，协助事故调查。经过对事故原因的分析调查，相关证据的搜集、检验、鉴定，黄石市公安局交通巡逻警察支队西塞山大队出具了道路交通事故证明（黄公交（西）证字[2018]第001号），认定为交通事故。该事故未对公司生产经营和业绩造成重大影响。公司将认真吸取事故教训，加强员工安全意识教育，完善安全管理规章制度，全面开展安全生产隐患排查整治，避免类似事故发生。特此公告。湖北振华化学股份有限公司董事会2018年7月27日
21,1,中泰证券山东朗朗教育科技股份有限公司关于仓库发生火灾事故的公告本公司及董事会全体成员保证公告内容的真实、准确和完整，没有虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带法律责任。山东朗朗教育科技股份有限公司（以下简称“公司”）位于济南市历城区华山镇西河村东的仓库，因2016年10月21日13时40分左右鑫龙海工贸有限公司爆炸起火，导致公司所租其临近仓库部分图书被连带烧毁，损失金额正在统计、评估中。本次火灾未造成公司人员伤亡，未对公司正常生产经营造成重大影响。公司已成立现场应急领导小组并启动应急预案，一方面配合公安消防部门调查火灾原因，并向事故责任方商谈索赔事宜；另一方面积极开展排产和补仓作业，以保证正常发货不受影响。特此公告。山东朗朗教育科技股份有限公司董事会2016年10月24日
22,1,广东宏大爆破股份有限公司关于下属子公司广东明华机械有限公司罗定分公司交通事故的公告本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有虚假记载、误导性陈述或重大遗漏。2012年8月22日，公司下属子公司广东明华机械有限公司罗定分公司一辆炸药运输车在运输炸药途中途经京珠高速韶关段南行宝林山隧道发生交通追尾事故并引致起火。事故发生后，公司及时启动应急预案并积极配合公安消防部门采取及时有效的技术措施处理事故，事故没有造成爆炸和人员伤亡。目前公司已按照主管部门的要求积极配合调查事故原因。预计事故造成直接经济损失不超过30万元，该损失对公司的经营活动未构成重大影响。广东宏大爆破股份有限公司2012年8月24日
23,1,中海油田服务股份有限公司关于在建海洋石油682船舱进水事故公告特别提示本公司及董事会全体成员保证公告内容的真实、准确和完整，并对公告中的任何虚假记载、误导性陈述或者重大遗漏承担责任。2012年1月14日下午2时左右，由武昌船舶重工有限责任公司（以下简称“武船”）承建的中海油田服务股份有限公司（以下简称“公司”）的“海洋石油682”，在武船南通基地码头建造期间发生船舱进水事故，事故造成该船进水坐底，具体事故原因还在调查中。该事故未造成环境污染。目前，公司正积极协助武船对该船进行施救。该在建船舶是公司投资约7.4亿元人民币建造的大马力深水三用工作船。公司已为该船建造项目投了全额保险。根据保险协议，公司已启动相关保险索赔程序。另根据建造合同，该船在交付前形成的所有权属船东，建造方有妥善保管的责任，如发生对该资产的损失，建造方应承担相应责任。特此公告中海油田服务股份有限公司董事会2012年1月18日1
24,1,贵州盘江精煤股份有限公司股票复牌暨下属金佳煤矿发生煤与瓦斯突出事故的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。2013年1月18日下午17点29分，贵州盘江精煤股份有限公司（下称“公司”）所属金佳煤矿一采区发生煤与瓦斯突出事故。事故发生时，当班现场施工作业人员18人，其中5人安全升井，2人遇难，11人被困井下。截至1月21日上午7时，又发现1人遇难，累计已有3人遇难，仍有10人被困井下。目前，事故抢险救援工作仍在紧张进行中。事故发生后，贵州省人民政府要求盘江公司立即进行全面的安全生产大检查。为吸取金佳煤矿“1.18”煤与瓦斯突出事故的教训，强化安全意识，公司积极组织所属煤矿开展安全大检查，切实采取有效措施，保证安全生产。公司股票于2013年1月21日停牌一天，将于2013年1月22日复牌。敬请广大投资者注意投资风险。特此公告。贵州盘江精煤股份有限公司董事会2013年1月21日-&nbsp;1&nbsp;-
25,1,民生证券浙江港龙新材料股份有限公司关于公司发生安全事故的公告本公司及董事会全体成员保证公告内容的真实、准确和完整，没有虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带的法律责任。一、基本情况2018年3月20日，浙江港龙新材料股份有限公司（以下简称“公司”）贴合车间一名生产工人因操作不慎被卷入贴合机，经抢救无效身亡。事故发生后，公司立即启动应急预案，全力组织力量进行人员抢救、事故调查、善后安抚等工作。公司已经按照规定向有关部门进行了报告。二、对公司生产经营的影响公司根据应急预案，对涉事贴合机停产，并对事故原因进行全面调查。对本次事故中身亡人员，公司将按照规定承担相应责任。目前，公司其他生产车间和其他机器设备未受到影响，公司正常生产经营。公司将认真吸取本次事故的教训，加强安全生产管理，防止类似事故再次发生。三、信息披露相关公司将持续、充分关注事项进展并及时履行信息披露义务，敬请广大投资者注意投资风险。特此公告。浙江港龙新材料股份有限公司董事会二〇一八年三月二十二日
26,1,"浙江仙通橡塑股份有限公司关于发生火灾事故的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。2018年4月25日中午11时40分左右，浙江仙通橡塑股份有限公司（以下简称“公司”）25号车间三楼发生火灾事故,该车间为新建车间，尚未正式投入使用。事故发生后，公司立即采取应急措施，组织灭火工作，在消防部门成功处置下，于当日14时左右已完全扑灭。目前事故具体原因及造成的损失正在调查核实中，本次火灾未造成人员伤亡，未对公司正常生产经营造成重大影响。公司已成立现场应急指挥小组，积极配合公安消防部门调查火灾原因。同时公司将进行彻底的安全生产大检查，排除安全隐患，确保安全生产。公司管理层将认真吸取此次火灾事故教训，加强公司安全管理，防止类似事故再次发生。公司将根据事故调查进展情况及时履行信息披露义务，敬请广大投资者注意投资风险。特此公告。浙江仙通橡塑股份有限公司董事会2018年4月26日"
27,1,华邦颖泰股份有限公司关于农化事业部子公司火灾事故后续进展的公告本公司及董事会全体成员保证公告内容真实、准确和完整，并对公告中的虚假记载、误导性陈述或者重大遗漏承担责任。华邦颖泰股份有限公司农化事业部子公司杭州庆丰农化有限公司（以下简称“杭州庆丰”）三车间于2013年6月7日晚发生火灾，本公司于2013年6月9日对该火灾事故在公司指定信息披露媒体巨潮资讯网（http://www.cninfo.com.cn/）进行了公告。事故发生后，按照杭州市萧山区安监局的指令，杭州庆丰于6月7日晚开始全面停产整顿。杭州庆丰分别成立了事故调查小组和整顿整改小组，配合萧山区安监局事故调查，并全面落实完成整顿整改工作。9月30日，萧山区安监局印发经组织验收后同意杭州庆丰恢复生产的书面通知，近日，杭州庆丰收到萧山区政府对事故调查报告的批复。至此，政府对于事故调查和恢复生产意见、事故处理意见全部结束。根据萧山区安监局意见，组织制定并评审现场处置方案、应急救援预案后，杭州庆丰现已全面恢复生产，目前生产状况稳定正常，并按照萧山区政府事故处理意见对当事责任人进行处理。杭州庆丰已加强“安全环保健康”（EHS）管理建设，并将持续严格按照EHS管理规范组织生产和更加注重社会责任。特此公告。华邦颖泰股份有限公司董事会2013年11月14日
28,1,中原证券河南信谊纸塑包装股份有限公司关于子公司发生安全生产事故的公告本公司及董事会全体成员保证公告内容的真实、准确和完整，没有虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带法律责任。2016年5月23日下午，河南信谊纸塑包装股份有限公司（以下简称“公司”）全资子公司南宁益华包装有限公司（以下简称“南宁益华”）发生一起机械伤害事故，造成1人死亡。事故发生后，南宁益华立即启动事故应急预案，积极做好应急处置和善后处理工作。目前，事故原因正在调查中。公司预计该事故不会对公司整体的生产经营和业绩产生较大影响。公司将以此次事件为警示，深刻吸取事故教训，对公司生产系统进行全面的安全生产排查，消除隐患，确保公司生产安全稳定运行。公司将充分关注事项进展并及时履行披露义务。公司对本次事故罹难工友表示哀悼。特此公告河南信谊纸塑包装股份有限公司董事会2016年5月27日1&nbsp;/&nbsp;1
29,1,西藏珠峰工业股份有限公司安全事故进展公告本公司董事会及其董事保证公告内容的真实、准确和完整，对公告虚假记载、误导性陈述或者重大遗漏承担个别及连带责任。近日，本公司控股子公司青海西部铟业有限公司收到湟中县安全监督局对在铟生产制造车间发生砷化氢气体意外中毒事故的结案报告（事故相关情况请查看2007年3月14日《中国证券报》、《上海证券报》本公司公告）。截止目前，受伤人员已经全部出院，但尚未收到安监部门关于恢复生产的正式书面通知。请投资者理性投资，注意投资风险。特此公告。西藏珠峰工业股份有限公司董事会2007年7月28日
30,1,"山西太钢不锈钢股份有限公司关于公司冷轧厂“5.20”着火事故的公告本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。5月20日4时40分许，山西太钢不锈钢股份有限公司冷轧厂4号酸洗线厂房顶部采光板着火，至当日7时50分，明火全部扑灭，无人员伤亡。据分析，着火初步原因为冷轧车间4号酸洗线酸洗槽（塑料材质）着火引燃厂房顶部采光板所致。酸洗槽着火原因正在调查中,本次事故对公司造成的损失相关部门正在核实中，核实结果将另行公告。山西太钢不锈钢股份有限公司冷轧厂现有8条酸洗线，发生事故的是其中一条线，不会对生产经营造成大的影响。山西太钢不锈钢股份有限公司董事会二〇一三年五月二十日1"
